pedido_id,cliente_id,categoria,produto,preco_unitario,quantidade,data_pedido,estado,canal_aquisicao,status_pedido,avaliacao
PED101658,CLI2611,Moda,Boné,82.37,1,03/04/2025,PR,E-mail Marketing,Entregue,5.0
PED102102,CLI2791,Eletrônicos,Carregador USB-C,120.08,2,13-01-2025,PR,Orgânico,Entregue,5.0
PED103704,CLI2295,Esporte,Colchonete Yoga,82.11,1,27/01/2025,SC,Orgânico,Entregue,2.0
PED104260,CLI1702,Esporte,Tênis de Corrida,113.05,1,2025-07-12,DF,Orgânico,Entregue,
PED104449,CLI2455,Eletrônicos,Fone Bluetooth,106.55,1,27/07/2025,PR,Instagram Ads,Cancelado,5.0
PED102864,CLI1508,Moda,Jaqueta Jeans,85.19,1,2025-05-18,DF,Instagram Ads,Entregue,5.0
PED104200,CLI2015,Esporte,Colchonete Yoga,156.76,1,14-07-2025,BA,Orgânico,Entregue,5.0
PED102627,CLI1882,Casa e Decoração,Almofada,88.09,1,28-02-2025,SC,Google Ads,Em transporte,
PED103844,CLI1699,Casa e Decoração,Almofada,89.88,2,01/01/2025,CE,,Entregue,
PED103104,CLI2466,Eletrônicos,Mouse Gamer,136.52,1,18-03-2025,SC,Indicação,Entregue,4.0
PED100681,CLI1412,Esporte,Tênis de Corrida,123.56,1,20-06-2025,MG,Orgânico,Devolvido,5.0
PED102312,CLI2704,Eletrônicos,Mouse Gamer,180.69,5,27-05-2025,RJ,,Cancelado,4.0
PED101709,CLI1083,Esporte,Bicicleta Ergométrica,161.02,1,06-02-2025,AM,Instagram Ads,ENTREGUE,5.0
PED102298,CLI2438,Eletrônicos,Mouse Gamer,99.49,1,10/03/2025,DF,Orgânico,Entregue,4.0
PED104566,CLI2151,Eletrônicos,Fone Bluetooth,59.5,1,2025-03-12,PA,Orgânico,Entregue,1.0
PED101261,CLI2112,Moda,Bermuda,88.38,1,12/05/2025,PA,Google Ads,Entregue,4.0
PED103671,CLI1148,Beleza,Secador de Cabelo,63.28,1,2025-08-29,AM,,Entregue,5.0
PED104434,CLI1967,Livros,Livro Técnico,41.44,2,2025-01-07,MG,Google Ads,Entregue,5.0
PED101950,CLI2055,Eletrônicos,Caixa de Som,165.17,5,09/08/2025,PE,Indicação,ENTREGUE,5.0
PED104498,CLI2599,Moda,Boné,122.75,1,2025-02-25,SP,Instagram Ads,Devolvido,4.0
PED103469,CLI1566,Eletrônicos,Mouse Gamer,228.3,1,13-02-2025,CE,Instagram Ads,Cancelado,5.0
PED103941,CLI2464,Esporte,Tênis de Corrida,116.13,1,11-02-2025,CE,Indicação,Entregue,
PED100735,CLI2319,Beleza,Perfume,86.54,1,21-11-2025,DF,Indicação,Em transporte,5.0
PED100536,CLI1913,Eletrônicos,Mouse Gamer,98.54,1,31-01-2025,RJ,Instagram Ads,Entregue,5.0
PED103308,CLI1269,Livros,Livro Técnico,51.18,1,16-04-2025,BA,Instagram Ads,Entregue,
PED104556,CLI2313,Casa e Decoração,Luminária LED,100.36,1,17-06-2025,RS,Orgânico,Entregue,5.0
PED104669,CLI1077,Beleza,Kit Skincare,64.95,2,06-09-2025,PE,Orgânico,entregue,5.0
PED101349,CLI2009,Esporte,Garrafa Térmica,156.57,2,25-01-2025,SP,Orgânico,Entregue,5.0
PED100866,CLI1483,Esporte,Garrafa Térmica,63.83,1,14/06/2025,MG,,Entregue,5.0
PED101127,CLI2873,Esporte,Garrafa Térmica,96.42,1,15-08-2025,GO,E-mail Marketing,Em transporte,4.0
PED104991,CLI1596,Beleza,Perfume,66.52,1,08-05-2025,SC,Google Ads,Entregue,4.0
PED100122,CLI1013,Beleza,Secador de Cabelo,98.08,1,31-05-2025,SC,Instagram Ads,Entregue,2.0
PED100149,CLI1287,Eletrônicos,Smartwatch,88.36,5,23/01/2025,GO,Google Ads,Entregue,2.0
PED104725,CLI2673,Beleza,Kit Skincare,63.91,1,2025-02-10,RS,Instagram Ads,Em transporte,4.0
PED101767,CLI1741,Moda,Jaqueta Jeans,125.86,2,11-03-2025,PR,Instagram Ads,Entregue,4.0
PED103191,CLI1498,Moda,Jaqueta Jeans,73.37,1,2025-01-30,SC,Indicação,Entregue,2.0
PED104522,CLI2700,Esporte,Tênis de Corrida,104.98,1,2025-10-01,GO,Instagram Ads,Entregue,1.0
PED103263,CLI1077,Eletrônicos,Carregador USB-C,179.36,2,01-03-2025,PR,Orgânico,Entregue,4.0
PED101607,CLI2686,Esporte,Kit Halteres,122.55,2,17/01/2025,PA,Instagram Ads,Cancelado,5.0
PED102095,CLI1106,Moda,Tênis Casual,39.12,2,12-02-2025,PE,Orgânico,Entregue,3.0
PED103186,CLI2683,Esporte,Bicicleta Ergométrica,80.37,1,16-06-2025,GO,Orgânico,Entregue,5.0
PED102861,CLI2659,Livros,Quadrinhos,42.29,1,26-05-2025,BA,Orgânico,Entregue,5.0
PED102421,CLI2092,Casa e Decoração,Almofada,36.7,1,24-01-2025,CE,Instagram Ads,Entregue,3.0
PED101797,CLI2016,Eletrônicos,Carregador USB-C,135.19,1,31-03-2025,CE,Indicação,Entregue,5.0
PED102927,CLI2550,Livros,Livro de Autoajuda,42.77,1,2025-04-22,AM,Google Ads,Em transporte,3.0
PED101506,CLI2996,Livros,Livro de Autoajuda,45.67,1,28-02-2025,MG,Instagram Ads,Entregue,3.0
PED103678,CLI2258,Moda,Camiseta Básica,132.5,1,2025-07-08,MG,E-mail Marketing,Entregue,4.0
PED104313,CLI1578,Casa e Decoração,Luminária LED,73.13,1,2025-05-12,SC,Instagram Ads,Em transporte,5.0
PED102474,CLI2256,Esporte,Bicicleta Ergométrica,92.03,1,22-02-2025,BA,E-mail Marketing,Entregue,4.0
PED102925,CLI2419,Eletrônicos,Fone Bluetooth,171.96,1,2025-01-11,RJ,Instagram Ads,Entregue,3.0
PED104092,CLI1799,Beleza,Secador de Cabelo,66.41,3,29-05-2025,PA,Google Ads,Entregue,4.0
PED101193,CLI1185,Casa e Decoração,Almofada,88.02,1,2025-04-05,PA,Indicação,Em transporte,5.0
PED101220,CLI2025,Livros,Biografia,28.0,1,31/01/2025,PA,Instagram Ads,Entregue,2.0
PED103508,CLI2079,Beleza,Protetor Solar,77.7,1,29-03-2025,GO,Instagram Ads,Entregue,5.0
PED101194,CLI2910,Esporte,Kit Halteres,210.11,1,2025-05-29,PR,,Em transporte,
PED102364,CLI1091,Casa e Decoração,Jogo de Panelas,97.99,1,08-02-2025,BA,Orgânico,ENTREGUE,5.0
PED102576,CLI2099,Moda,Bermuda,139.0,1,11-02-2025,PR,Instagram Ads,Entregue,5.0
PED100078,CLI2072,Livros,Romance Best-seller,10.0,3,16-03-2025,AM,Instagram Ads,Entregue,
PED101698,CLI1632,Casa e Decoração,Vaso Decorativo,50.58,1,2025-07-02,MG,Google Ads,Entregue,1.0
PED102476,CLI1533,Esporte,Garrafa Térmica,112.67,1,16-01-2025,SC,Instagram Ads,Cancelado,5.0
PED102809,CLI1819,Eletrônicos,Fone Bluetooth,146.81,1,25/08/2025,RJ,Orgânico,entregue,5.0
PED104975,CLI2341,Livros,Quadrinhos,38.46,1,22-01-2025,AM,Instagram Ads,Entregue,3.0
PED102190,CLI1577,Eletrônicos,Mouse Gamer,135.44,1,18-06-2025,SP,E-mail Marketing,Entregue,2.0
PED100370,CLI2778,Casa e Decoração,Almofada,91.79,3,01/04/2025,DF,Google Ads,Entregue,1.0
PED100485,CLI1376,Livros,Livro Técnico  ,28.42,1,10-02-2025,MG,Instagram Ads,Entregue,4.0
PED104571,CLI1792,Eletrônicos,Carregador USB-C,194.74,2,2025-01-26,SP,Orgânico,Em transporte,5.0
PED100520,CLI2434,Casa e Decoração,Luminária LED,74.28,1,15-09-2025,RS,Orgânico,Entregue,4.0
PED100571,CLI1226,Esporte,Kit Halteres,111.08,1,2025-03-02,GO,Orgânico,Devolvido,4.0
PED103810,CLI1523,Livros,Quadrinhos,10.0,2,11-01-2025,RS,Instagram Ads,Entregue,4.0
PED102281,CLI2384,Eletrônicos,Caixa de Som,119.28,1,25/08/2025,SC,Instagram Ads,Entregue,3.0
PED101943,CLI1766,Casa e Decoração,Luminária LED,102.89,1,05-06-2025,SP,Google Ads,Entregue,4.0
PED100947,CLI2784,Esporte,Bicicleta Ergométrica,117.92,1,09-05-2025,MG,,Entregue,5.0
PED103793,CLI1225,Moda,Camiseta Básica,130.74,1,23-07-2025,PA,Google Ads,Entregue,
PED104697,CLI2514,Eletrônicos,Fone Bluetooth,139.07,1,2025-01-16,BA,Instagram Ads,Entregue,5.0
PED101489,CLI1656,Esporte,Bicicleta Ergométrica,97.13,2,17-11-2025,RS,Orgânico,ENTREGUE,
PED102852,CLI1375,Moda,Jaqueta Jeans,127.92,1,2025-09-02,RS,Instagram Ads,Entregue,3.0
PED102812,CLI1922,Esporte,Bicicleta Ergométrica,122.78,1,06-04-2025,AM,Google Ads,Cancelado,
PED101096,CLI1049,Esporte,Kit Halteres,137.5,1,11/05/2025,PR,Instagram Ads,Entregue,
PED102124,CLI1174,Moda,Camiseta Básica,126.53,3,23-12-2025,DF,Orgânico,Entregue,4.0
PED104678,CLI2264,Eletrônicos,Smartwatch,173.16,1,03/01/2025,PA,Instagram Ads,Entregue,1.0
PED103819,CLI1376,Eletrônicos,Caixa de Som,90.68,2,04/05/2025,RJ,E-mail Marketing,ENTREGUE,
PED100510,CLI1687,Moda,Camiseta Básica,74.2,1,14-09-2025,SC,Google Ads,Entregue,4.0
PED104087,CLI1878,Moda,Boné,86.44,1,15-04-2025,CE,Google Ads,Em transporte,4.0
PED102966,CLI1407,Esporte,Bicicleta Ergométrica,116.65,1,2025-11-02,PE,,Entregue,4.0
PED101359,CLI2157,Livros,Quadrinhos,54.13,1,2025-02-10,GO,E-mail Marketing,Entregue,5.0
PED101107,CLI2816,Esporte,Garrafa Térmica,-151.15,2,28-07-2025,GO,Orgânico,Entregue,3.0
PED100533,CLI2098,Eletrônicos,Carregador USB-C,121.5,1,21-08-2025,MG,Instagram Ads,Entregue,4.0
PED102426,CLI2801,Eletrônicos,Smartwatch,169.76,2,22-12-2025,BA,Google Ads,Entregue,5.0
PED102743,CLI2758,Moda,Bermuda,65.45,1,25-02-2025,AM,Google Ads,Em transporte,5.0
PED102168,CLI2149,Beleza,Secador de Cabelo,26.88,1,2025-05-03,AM,Orgânico,Entregue,3.0
PED103498,CLI1681,Eletrônicos,Smartwatch,262.98,2,23-04-2025,DF,Google Ads,ENTREGUE,5.0
PED104915,CLI1315,Beleza,Protetor Solar,32.74,1,19-03-2025,SC,Indicação,entregue,5.0
PED104603,CLI2580,Casa e Decoração,Jogo de Panelas,85.54,1,2025-02-22,GO,Indicação,Entregue,1.0
PED103256,CLI1783,Esporte,Kit Halteres,121.49,5,10/05/2025,PE,Google Ads,Entregue,5.0
PED104907,CLI2263,Esporte,Bicicleta Ergométrica,107.71,1,11/05/2025,GO,Instagram Ads,ENTREGUE,4.0
PED103960,CLI2956,Eletrônicos,Smartwatch,159.06,1,08-03-2025,RJ,Indicação,Entregue,
PED101730,CLI2945,Livros,Livro de Autoajuda,77.65,1,07-07-2025,CE,Instagram Ads,Em transporte,
PED104576,CLI1402,Eletrônicos,Fone Bluetooth,109.13,1,30-05-2025,CE,,Entregue,5.0
PED101002,CLI1311,Casa e Decoração,Tapete,78.18,1,05-02-2025,GO,Indicação,Entregue,5.0
PED104692,CLI1204,Esporte,Tênis de Corrida,124.79,1,11-03-2025,AM,Orgânico,Devolvido,4.0
PED102883,CLI1483,Casa e Decoração,Luminária LED,87.56,1,18-03-2025,CE,E-mail Marketing,Entregue,4.0
PED104067,CLI2753,Livros,Livro de Autoajuda,16.81,1,11-02-2025,AM,Indicação,Entregue,3.0
PED103972,CLI2325,Casa e Decoração,Tapete,99.61,1,04/06/2025,BA,Instagram Ads,Entregue,5.0
PED100883,CLI1377,Eletrônicos,Caixa de Som,50.46,3,07-10-2025,SC,Google Ads,Entregue,4.0
PED101688,CLI2298,Esporte,Kit Halteres,143.13,1,14-01-2025,AM,Google Ads,Entregue,2.0
PED101347,CLI2928,Eletrônicos,Mouse Gamer,171.53,1,01-02-2025,BA,Instagram Ads,entregue,2.0
PED103407,CLI1629,Moda,Boné,124.88,1,2025-08-25,AM,Indicação,Entregue,4.0
PED101708,CLI2914,Moda,Jaqueta Jeans,87.26,1,2025-03-29,SC,Indicação,Entregue,4.0
PED102952,CLI1729,Beleza,Secador de Cabelo,67.92,3,20-03-2025,GO,Orgânico,Entregue,
PED104987,CLI1689,Beleza,Perfume,74.69,1,06-03-2025,SP,Instagram Ads,Cancelado,4.0
PED100670,CLI2603,Casa e Decoração,Tapete,70.62,1,2025-03-06,GO,Google Ads,Entregue,5.0
PED101266,CLI1805,Beleza,Base Líquida,71.5,1,2025-01-04,DF,Instagram Ads,Entregue,4.0
PED103248,CLI2804,Moda,Bermuda,68.63,3,2025-08-27,PE,Google Ads,Entregue,4.0
PED103258,CLI1363,Beleza,Protetor Solar,59.51,1,23-07-2025,PE,Google Ads,entregue,4.0
PED101551,CLI1977,Moda,Camiseta Básica,77.67,1,04-01-2025,RS,E-mail Marketing,Em transporte,
PED102325,CLI2803,Beleza,Secador de Cabelo,27.68,1,13/02/2025,GO,Orgânico,Cancelado,5.0
PED104738,CLI2614,Moda,Jaqueta Jeans,70.17,2,22-01-2025,PR,Instagram Ads,entregue,4.0
PED104865,CLI2072,Moda,Tênis Casual,128.69,2,2025-05-27,CE,Instagram Ads,Entregue,5.0
PED103769,CLI1699,Casa e Decoração,Almofada,113.48,1,15-02-2025,PR,Instagram Ads,ENTREGUE,4.0
PED104644,CLI2338,Eletrônicos,Caixa de Som,141.3,2,2025-08-11,PA,Instagram Ads,Em transporte,5.0
PED103728,CLI1365,Esporte,Colchonete Yoga,130.55,1,30/08/2025,MG,Orgânico,Cancelado,
PED103278,CLI1696,Beleza,Kit Skincare,75.33,1,20/02/2025,SC,Instagram Ads,Entregue,4.0
PED101365,CLI1285,Moda,Tênis Casual,139.45,1,13-09-2025,GO,Orgânico,Entregue,4.0
PED102225,CLI2698,Beleza,Secador de Cabelo,73.57,1,13-10-2025,AM,E-mail Marketing,Entregue,3.0
PED104344,CLI1288,Casa e Decoração,Tapete,50.88,1,17/01/2025,BA,Orgânico,Em transporte,5.0
PED102930,CLI2236,Beleza,Base Líquida,86.85,1,2025-10-18,RJ,Instagram Ads,entregue,4.0
PED100363,CLI1158,Esporte,Garrafa Térmica,91.78,1,2025-12-16,CE,,Devolvido,4.0
PED102601,CLI1436,Eletrônicos,Fone Bluetooth,195.29,1,02/02/2025,CE,Orgânico,Em transporte,
PED103510,CLI1938,Moda,Bermuda,92.91,1,2025-10-22,SP,E-mail Marketing,entregue,5.0
PED102359,CLI1555,Livros,Livro de Autoajuda,32.96,2,03/07/2025,PA,Instagram Ads,Cancelado,2.0
PED102333,CLI2625,Beleza,Base Líquida,73.14,1,18/02/2025,DF,Orgânico,Em transporte,3.0
PED104327,CLI2768,Livros,Livro de Autoajuda,31.36,2,2025-01-10,AM,Orgânico,Entregue,3.0
PED100614,CLI2175,Moda,Bermuda,12.13,1,2025-07-30,SC,Orgânico,ENTREGUE,5.0
PED101760,CLI2625,Livros,Biografia,57.89,2,13-03-2025,GO,Google Ads,Entregue,4.0
PED100091,CLI1712,Beleza,Secador de Cabelo,87.02,2,30-05-2025,RJ,Instagram Ads,Entregue,4.0
PED101644,CLI1813,Esporte,Colchonete Yoga,197.34,1,12/04/2025,GO,Instagram Ads,Em transporte,4.0
PED104257,CLI1251,Casa e Decoração,Tapete,100.72,1,25-02-2025,AM,Instagram Ads,Cancelado,5.0
PED104782,CLI1450,Eletrônicos,Smartwatch,88.62,1,12/04/2025,SP,Orgânico,Entregue,4.0
PED102563,CLI2708,Esporte,Colchonete Yoga,102.7,1,06-03-2025,GO,Orgânico,Entregue,2.0
PED101964,CLI2331,Beleza,Secador de Cabelo,46.43,1,2025-09-06,SC,Orgânico,Devolvido,4.0
PED100938,CLI1182,Esporte,Bicicleta Ergométrica,40.13,1,04-09-2025,SC,Indicação,entregue,4.0
PED104145,CLI2814,Livros,Biografia,44.09,1,28-06-2025,RJ,Instagram Ads,Entregue,5.0
PED103683,CLI1320,Casa e Decoração,Tapete,43.48,1,22-08-2025,SC,Google Ads,Entregue,4.0
PED103350,CLI1857,Livros,Biografia,17.51,5,03-08-2025,RS,Instagram Ads,Entregue,5.0
PED102916,CLI1592,Eletrônicos,Mouse Gamer,88.45,1,2025-02-19,SP,,Entregue,3.0
PED103273,CLI2693,Beleza,Protetor Solar,82.7,2,25-01-2025,RS,Google Ads,Entregue,
PED101661,CLI2902,Eletrônicos,Carregador USB-C,117.52,1,2025-12-16,PR,Google Ads,Entregue,4.0
PED102401,CLI1182,Esporte,Tênis de Corrida,106.87,1,10-09-2025,DF,Orgânico,Entregue,
PED104583,CLI1940,Esporte,Colchonete Yoga,107.91,1,13-11-2025,BA,,Entregue,5.0
PED103926,CLI1548,Livros,Livro Técnico,53.4,1,2025-03-28,PE,Orgânico,Entregue,5.0
PED104387,CLI2374,Beleza,Perfume,61.5,2,07-02-2025,SC,Google Ads,Cancelado,5.0
PED100258,CLI2048,Esporte,Bicicleta Ergométrica,139.34,1,2025-03-17,GO,E-mail Marketing,Em transporte,5.0
PED101496,CLI2600,Eletrônicos,Smartwatch,101.89,2,30-06-2025,RJ,Indicação,Cancelado,1.0
PED101602,CLI1688,Livros,Livro de Autoajuda,,1,01-01-2025,SC,,Entregue,4.0
PED104338,CLI2689,Eletrônicos,Smartwatch,158.05,1,06-01-2025,RJ,Orgânico,Entregue,4.0
PED103381,CLI1955,Beleza,Kit Skincare,61.39,1,11-09-2025,RS,E-mail Marketing,ENTREGUE,2.0
PED100649,CLI1957,Casa e Decoração,Vaso Decorativo,85.99,1,11-10-2025,PR,Google Ads,Devolvido,5.0
PED102323,CLI1533,Moda,Camiseta Básica,98.42,1,2025-02-26,GO,,Em transporte,5.0
PED104258,CLI2863,Esporte,Colchonete Yoga,46.15,1,07/01/2025,SC,Google Ads,Entregue,5.0
PED100970,CLI2264,Moda,Tênis Casual,149.57,1,2025-04-22,CE,Google Ads,Devolvido,3.0
PED102761,CLI2349,Livros,Quadrinhos,38.84,1,18-04-2025,SP,Orgânico,Devolvido,4.0
PED101305,CLI1561,Beleza,Protetor Solar,68.57,1,09-02-2025,GO,Instagram Ads,Entregue,5.0
PED103480,CLI1791,Eletrônicos,Mouse Gamer,91.6,3,05-01-2025,RS,Instagram Ads,Entregue,4.0
PED102284,CLI2257,Eletrônicos,Smartwatch,166.38,3,27-05-2025,RS,Indicação,ENTREGUE,
PED102500,CLI1488,Eletrônicos,Mouse Gamer,165.19,1,16-01-2025,RJ,Orgânico,ENTREGUE,4.0
PED101782,CLI1689,Esporte,Garrafa Térmica,151.05,1,08/01/2025,RJ,Orgânico,Em transporte,5.0
PED101363,CLI1295,Esporte,Bicicleta Ergométrica,158.21,1,07/03/2025,SC,Google Ads,ENTREGUE,4.0
PED101468,CLI2298,Esporte,Kit Halteres,100.58,1,07-01-2025,SC,Orgânico,Em transporte,5.0
PED101945,CLI1568,Beleza,Kit Skincare,70.47,1,10-07-2025,BA,Orgânico,Entregue,
PED103446,CLI1564,Casa e Decoração,Tapete,60.6,2,19/05/2025,BA,Orgânico,Entregue,4.0
PED103304,CLI2404,Eletrônicos,Caixa de Som,26.64,5,22-03-2025,PA,Instagram Ads,Devolvido,4.0
PED100270,CLI1326,Esporte,Kit Halteres,50.4,1,30/10/2025,PE,E-mail Marketing,Em transporte,4.0
PED102755,CLI1722,Beleza,Perfume  ,73.65,1,29-04-2025,DF,Google Ads,entregue,5.0
PED104656,CLI1660,Beleza,Perfume,22.56,1,03-05-2025,SC,Google Ads,Entregue,5.0
PED101696,CLI2052,Eletrônicos,Smartwatch,120.5,3,2025-03-17,CE,Orgânico,Cancelado,5.0
PED104487,CLI2987,Livros,Livro de Autoajuda,30.04,1,05-06-2025,GO,,ENTREGUE,
PED102449,CLI2056,Livros,Livro Técnico  ,58.4,2,31-03-2025,GO,Google Ads,Em transporte,3.0
PED101911,CLI1557,Beleza,Base Líquida,47.83,1,21/08/2025,PE,Instagram Ads,Cancelado,
PED101044,CLI2408,Livros,Livro de Autoajuda,48.58,1,2025-06-19,BA,Orgânico,Entregue,5.0
PED101819,CLI1889,Moda,Camiseta Básica,56.04,1,05/11/2025,PA,,Em transporte,5.0
PED100406,CLI2121,Casa e Decoração,Jogo de Panelas,48.98,1,09-01-2025,RJ,Google Ads,Em transporte,5.0
PED101805,CLI2584,Eletrônicos,Caixa de Som,180.77,2,03/03/2025,AM,Instagram Ads,Cancelado,5.0
PED103973,CLI2020,Beleza,Base Líquida,,1,12/01/2025,RS,Google Ads,Entregue,5.0
PED102873,CLI2660,Moda,Jaqueta Jeans,90.75,5,25-08-2025,BA,E-mail Marketing,Entregue,5.0
PED102704,CLI2998,Livros,Livro Técnico,55.89,1,2025-03-14,SP,E-mail Marketing,Entregue,5.0
PED104558,CLI2253,Moda,Jaqueta Jeans,43.79,1,28-08-2025,CE,Indicação,Em transporte,1.0
PED104756,CLI1714,Casa e Decoração,Almofada,113.33,2,26/12/2025,SC,Google Ads,Entregue,4.0
PED103647,CLI1205,Beleza,Kit Skincare,60.3,3,11-05-2025,MG,Google Ads,entregue,4.0
PED101544,CLI1955,Eletrônicos,Smartwatch,143.11,1,07-05-2025,MG,E-mail Marketing,Cancelado,5.0
PED100463,CLI2157,Livros,Romance Best-seller,32.36,1,27-03-2025,PA,Orgânico,entregue,3.0
PED101223,CLI2169,Casa e Decoração,Jogo de Panelas,65.58,1,07-02-2025,BA,Instagram Ads,Entregue,
PED104451,CLI1358,Eletrônicos,Mouse Gamer,197.99,2,05-07-2025,PR,Orgânico,Em transporte,5.0
PED104826,CLI2407,Esporte,Tênis de Corrida,68.83,2,16-10-2025,GO,Orgânico,Entregue,5.0
PED101091,CLI2042,Eletrônicos,Mouse Gamer,121.78,1,2025-09-02,PE,Instagram Ads,Em transporte,
PED100691,CLI1022,Casa e Decoração,Almofada,99.34,1,04-01-2025,SP,Orgânico,Entregue,5.0
PED101241,CLI2655,Esporte,Colchonete Yoga,152.45,1,16/08/2025,SP,Orgânico,Entregue,3.0
PED100103,CLI1780,Eletrônicos,Mouse Gamer,127.45,1,30-04-2025,MG,E-mail Marketing,Entregue,5.0
PED103463,CLI2605,Eletrônicos,Carregador USB-C  ,126.5,1,20-02-2025,PE,Google Ads,Em transporte,2.0
PED101631,CLI1877,Eletrônicos,Carregador USB-C,64.13,1,02-05-2025,GO,,Entregue,5.0
PED103051,CLI1197,Esporte,Bicicleta Ergométrica,108.6,1,17/06/2025,CE,Instagram Ads,Entregue,4.0
PED100683,CLI2111,Eletrônicos,Smartwatch,84.69,1,2025-01-12,RJ,Google Ads,Em transporte,4.0
PED104866,CLI2427,Eletrônicos,Fone Bluetooth,174.83,1,07-03-2025,GO,Orgânico,Entregue,4.0
PED104890,CLI1408,Livros,Biografia,58.57,1,25/06/2025,RJ,Google Ads,Entregue,5.0
PED100597,CLI1880,Eletrônicos,Carregador USB-C,173.48,1,17-05-2025,AM,E-mail Marketing,Entregue,5.0
PED103339,CLI2786,Livros,Quadrinhos,54.17,1,2025-04-10,MG,Google Ads,Entregue,4.0
PED102888,CLI2148,Beleza,Secador de Cabelo,75.26,3,10-09-2025,SC,E-mail Marketing,Entregue,5.0
PED104963,CLI2003,Eletrônicos,Carregador USB-C,254.06,1,2025-12-30,PA,Google Ads,Entregue,3.0
PED102695,CLI1883,Esporte,Bicicleta Ergométrica,87.42,1,30/08/2025,MG,Orgânico,Cancelado,4.0
PED104315,CLI2738,Moda,Jaqueta Jeans,88.33,2,17-12-2025,BA,Google Ads,entregue,3.0
PED102080,CLI2014,Moda,Boné,87.02,1,13-02-2025,MG,Indicação,entregue,3.0
PED100199,CLI2556,Livros,Quadrinhos,51.53,2,27-09-2025,PA,,Cancelado,4.0
PED102948,CLI2261,Livros,Biografia,40.34,1,09/01/2025,PE,Google Ads,Entregue,4.0
PED103831,CLI2903,Livros,Biografia,38.78,2,2025-04-19,PR,Instagram Ads,entregue,4.0
PED102121,CLI2578,Livros,Biografia,33.54,1,28/02/2025,MG,Orgânico,Entregue,4.0
PED103883,CLI2096,Moda,Camiseta Básica,69.8,1,21-12-2025,PR,Orgânico,Entregue,5.0
PED101813,CLI2371,Moda,Camiseta Básica,97.65,1,13-03-2025,SC,Instagram Ads,Entregue,5.0
PED102350,CLI2593,Esporte,Tênis de Corrida,,2,08-05-2025,BA,Indicação,Em transporte,5.0
PED100039,CLI2492,Beleza,Base Líquida,118.57,1,2025-06-15,SC,Orgânico,Cancelado,5.0
PED102672,CLI2040,Livros,Biografia  ,49.04,1,22-06-2025,RS,E-mail Marketing,Em transporte,3.0
PED100068,CLI1600,Esporte,Kit Halteres,98.6,1,30-01-2025,GO,,Em transporte,4.0
PED102410,CLI1694,Moda,Boné,84.31,3,14-01-2025,PE,Google Ads,entregue,4.0
PED102182,CLI1551,Livros,Livro de Autoajuda,34.14,2,18-07-2025,AM,Indicação,Devolvido,4.0
PED103067,CLI1404,Esporte,Bicicleta Ergométrica,117.44,2,21-02-2025,SC,Orgânico,Entregue,5.0
PED100679,CLI1925,Livros,Livro de Autoajuda,40.01,1,2025-07-05,GO,E-mail Marketing,Entregue,5.0
PED104244,CLI1614,Casa e Decoração,Almofada,94.36,1,17/02/2025,RJ,Orgânico,ENTREGUE,5.0
PED104178,CLI2077,Esporte,Kit Halteres,89.61,3,2025-04-20,PA,Orgânico,Entregue,4.0
PED102202,CLI1408,Beleza,Kit Skincare,59.18,1,2025-05-09,BA,Indicação,Entregue,
PED102528,CLI1902,Eletrônicos,Caixa de Som,145.46,2,2025-01-26,PE,E-mail Marketing,Cancelado,2.0
PED100365,CLI2447,Esporte,Garrafa Térmica,84.14,1,19-01-2025,GO,E-mail Marketing,Entregue,4.0
PED100733,CLI1270,Esporte,Kit Halteres,76.43,2,2025-01-06,GO,Orgânico,Em transporte,5.0
PED103355,CLI2578,Moda,Jaqueta Jeans,48.67,1,28-10-2025,SC,Google Ads,Entregue,5.0
PED102341,CLI1551,Esporte,Bicicleta Ergométrica,86.6,5,15-01-2025,PE,Google Ads,Entregue,4.0
PED102071,CLI1955,Eletrônicos,Fone Bluetooth,167.49,1,26-03-2025,SC,Orgânico,Entregue,5.0
PED100954,CLI1064,Beleza,Base Líquida,84.09,1,2025-04-10,PA,Google Ads,Entregue,4.0
PED102673,CLI2986,Esporte,Bicicleta Ergométrica,165.73,1,16-01-2025,BA,Orgânico,Cancelado,4.0
PED100287,CLI2227,Moda,Boné,126.06,5,15-05-2025,SP,Google Ads,Entregue,5.0
PED101754,CLI2897,Beleza,Kit Skincare  ,52.17,2,07-07-2025,GO,Google Ads,entregue,
PED102549,CLI2089,Casa e Decoração,Tapete,106.61,1,05-01-2025,PA,Orgânico,Entregue,2.0
PED102167,CLI2934,Moda,Bermuda,72.67,1,01-02-2025,DF,Google Ads,Devolvido,
PED103347,CLI1358,Casa e Decoração,Almofada,88.92,1,26-04-2025,PE,Google Ads,Entregue,4.0
PED103147,CLI2302,Livros,Romance Best-seller,36.46,1,2025-02-26,SC,Instagram Ads,Devolvido,5.0
PED102425,CLI1331,Casa e Decoração,Almofada,67.47,1,02-04-2025,GO,Google Ads,entregue,
PED101581,CLI1614,Eletrônicos,Carregador USB-C,210.42,1,07-02-2025,BA,Indicação,Entregue,4.0
PED102028,CLI2030,Beleza,Base Líquida,45.86,1,2025-02-27,RS,Indicação,Entregue,2.0
PED102062,CLI1356,Beleza,Base Líquida,22.7,1,28-01-2025,MG,Orgânico,Entregue,4.0
